Customer id,Age,Gender,Location,Email Opened,Email Clicked,Product page visit,Discount offered,Purchased
18265,42,1,Sydney,0,0,7,0,0
18266,55,0,Sydney,0,0,3,1,1
18267,68,1,Auckland,1,1,2,1,0
18268,41,1,Sydney,0,0,7,1,0
18269,45,1,Brisbane,0,0,1,0,0
18270,55,0,Auckland,0,0,1,0,0
18271,50,0,Brisbane,0,0,5,0,1
18272,61,0,Auckland,0,1,4,1,1
18273,57,0,Brisbane,1,0,2,0,1
18274,15,1,Perth,1,1,2,1,1
18275,64,0,Perth,1,1,4,0,1
18276,43,1,Auckland,1,0,9,1,1
18277,15,1,Perth,1,0,8,1,0
18278,22,1,Melbourne,0,0,6,1,0
18279,30,0,Brisbane,1,1,5,1,0
18280,42,1,Auckland,1,0,3,1,1
18281,36,0,Perth,1,0,2,1,0
18282,32,0,Auckland,1,1,9,0,0
18283,36,0,Melbourne,0,0,6,0,0
18284,55,0,Auckland,0,0,7,1,0
18285,26,0,Auckland,0,1,3,1,1
18286,33,0,Sydney,1,1,1,1,0
18287,39,0,Sydney,0,0,6,1,1
18288,64,1,Sydney,0,0,2,0,1
18289,19,0,Sydney,1,0,1,0,1
18290,48,1,Brisbane,0,0,4,0,1
18291,53,0,Melbourne,1,1,8,1,1
18292,24,1,Auckland,0,1,2,0,0
18293,61,1,Melbourne,0,0,0,0,0
18294,21,1,Auckland,1,1,0,1,0
18295,51,1,Sydney,1,1,6,0,1
18296,61,0,Brisbane,1,0,0,1,0
18297,66,1,Auckland,1,0,4,0,0
18298,66,0,Auckland,1,0,6,0,1
18299,29,0,Perth,0,0,2,0,1
18300,56,0,Brisbane,0,1,8,0,0
18301,38,1,Brisbane,1,0,1,1,0
18302,40,0,Brisbane,0,0,5,0,0
18303,40,1,Melbourne,0,1,6,1,0
18304,60,0,Sydney,1,1,0,1,1
18305,40,1,Perth,0,0,1,0,1
18306,24,0,Melbourne,0,0,4,1,0
18307,31,1,Sydney,1,0,8,0,1
18308,67,1,Auckland,0,1,2,0,0
18309,28,0,Perth,1,0,8,0,1
18310,16,0,Melbourne,1,0,9,0,0
18311,62,1,Perth,1,0,6,0,1
18312,27,1,Sydney,1,1,6,1,0
18313,41,1,Melbourne,0,0,7,1,0
18314,23,1,Melbourne,1,1,1,1,0
18315,21,1,Perth,0,1,0,0,0
18316,62,1,Auckland,1,0,1,0,0
18317,24,0,Auckland,0,1,1,0,1
18318,68,0,Auckland,0,1,3,0,0
18319,23,1,Sydney,1,0,1,0,1
18320,36,0,Perth,1,1,4,1,0
18321,37,1,Sydney,0,1,8,0,0
18322,21,0,Sydney,0,1,2,1,1
18323,62,1,Auckland,1,1,9,0,0
18324,23,1,Auckland,0,1,1,0,0
18325,41,0,Auckland,0,1,3,1,0
18326,38,0,Perth,0,1,7,0,1
18327,43,0,Perth,1,0,4,1,1
18328,31,1,Auckland,0,1,0,0,0
18329,34,0,Sydney,1,0,1,0,1
18330,21,1,Perth,1,0,6,1,1
18331,57,0,Melbourne,0,1,6,1,0
18332,54,0,Sydney,1,1,0,0,1
18333,21,0,Sydney,0,0,0,1,0
18334,42,1,Brisbane,0,1,3,0,1
18335,33,1,Perth,1,1,4,0,1
18336,34,0,Melbourne,1,1,8,1,1
18337,58,1,Perth,1,1,5,0,1
18338,53,1,Sydney,1,1,6,1,1
18339,54,0,Perth,1,0,1,0,0
18340,21,0,Sydney,0,0,1,0,0
18341,20,0,Melbourne,1,0,7,1,1
18342,39,0,Sydney,1,0,4,1,0
18343,55,1,Auckland,1,1,2,0,1
18344,27,0,Sydney,1,1,1,1,0
18345,53,1,Auckland,0,1,2,1,0
18346,54,0,Melbourne,0,0,7,0,1
18347,36,0,Melbourne,0,0,1,1,1
18348,63,0,Sydney,0,1,6,0,0
18349,31,0,Auckland,1,1,7,1,1
18350,62,0,Sydney,1,1,9,1,1
18351,36,0,Melbourne,1,1,9,0,0
18352,48,1,Auckland,1,1,6,1,0
18353,22,1,Brisbane,1,0,5,1,1
18354,63,1,Brisbane,1,0,7,1,0
18355,59,1,Melbourne,0,1,7,0,1
18356,32,1,Auckland,1,0,7,0,1
18357,38,1,Sydney,0,0,7,0,0
18358,68,1,Melbourne,0,0,7,0,1
18359,56,0,Melbourne,0,1,6,1,1
18360,16,1,Perth,0,0,2,0,1
18361,16,0,Sydney,0,1,3,1,0
18362,41,1,Sydney,0,0,5,0,1
18363,28,1,Brisbane,1,1,9,1,1
18364,62,0,Perth,1,0,3,1,0
18365,53,0,Sydney,1,1,4,0,1
18366,67,0,Sydney,0,0,8,1,1
18367,67,0,Brisbane,0,0,1,1,1
18368,26,0,Perth,0,1,3,0,0
18369,46,1,Perth,0,1,2,0,0
18370,42,0,Auckland,1,1,5,0,1
18371,69,0,Melbourne,1,0,0,0,1
18372,42,0,Auckland,0,1,8,0,1
18373,60,1,Perth,1,1,6,0,0
18374,39,0,Brisbane,1,0,3,0,0
18375,18,0,Auckland,0,1,8,1,0
18376,40,0,Brisbane,0,1,8,0,0
18377,50,1,Perth,0,1,5,0,0
18378,64,0,Brisbane,1,1,3,0,1
18379,17,1,Auckland,1,1,5,0,0
18380,15,1,Perth,0,1,7,1,1
18381,31,0,Perth,1,1,6,1,1
18382,21,1,Auckland,1,0,1,1,1
18383,62,1,Melbourne,1,0,1,1,0
18384,19,1,Auckland,1,0,1,1,1
18385,33,1,Auckland,0,1,6,1,0
18386,53,1,Sydney,0,0,4,1,1
18387,60,1,Perth,0,0,5,0,0
18388,48,0,Sydney,0,0,8,0,0
18389,49,1,Sydney,1,0,5,0,1
18390,63,1,Sydney,0,1,8,0,1
18391,30,0,Brisbane,0,0,8,1,1
18392,54,1,Auckland,0,0,6,0,1
18393,64,0,Sydney,1,1,2,1,1
18394,61,0,Brisbane,1,1,2,1,0
18395,53,1,Brisbane,1,1,8,1,1
18396,41,1,Perth,0,0,0,1,1
18397,55,1,Auckland,0,1,1,1,0
18398,52,0,Melbourne,1,1,4,1,0
18399,64,1,Auckland,0,1,4,0,0
18400,64,0,Brisbane,1,0,0,0,1
18401,39,1,Auckland,1,1,2,1,1
18402,40,1,Perth,1,1,8,0,1
18403,28,1,Auckland,0,1,5,1,0
18404,28,0,Brisbane,0,0,0,1,0
18405,28,0,Brisbane,1,0,8,0,1
18406,39,1,Sydney,0,0,8,0,1
18407,50,0,Brisbane,0,0,4,0,0
18408,18,1,Perth,0,0,6,1,1
18409,61,0,Brisbane,0,0,1,1,1
18410,29,0,Auckland,1,0,8,1,0
18411,46,1,Melbourne,1,1,8,1,0
18412,32,1,Brisbane,0,0,8,1,1
18413,28,0,Perth,1,0,0,1,1
18414,15,0,Perth,1,0,0,1,1
18415,56,0,Perth,1,1,4,1,1
18416,34,1,Perth,1,1,1,0,1
18417,24,1,Auckland,0,0,4,0,0
18418,24,0,Sydney,1,1,4,1,1
18419,38,1,Melbourne,1,1,2,0,0
18420,48,0,Sydney,1,0,0,0,0
18421,42,1,Sydney,1,1,5,1,1
18422,41,1,Sydney,1,0,0,1,0
18423,54,0,Auckland,1,0,3,1,1
18424,15,1,Melbourne,0,1,0,0,0
18425,47,0,Brisbane,1,0,1,0,1
18426,18,1,Brisbane,0,1,4,0,0
18427,21,0,Melbourne,1,1,9,1,1
18428,23,1,Melbourne,1,0,3,1,1
18429,30,1,Perth,0,0,0,1,1
18430,19,1,Sydney,1,1,3,1,1
18431,48,0,Perth,1,1,2,1,1
18432,37,0,Auckland,1,1,8,1,0
18433,57,1,Auckland,0,0,1,1,1
18434,64,1,Melbourne,0,1,6,0,0
18435,39,0,Auckland,0,0,0,1,1
18436,65,0,Melbourne,0,0,3,1,1
18437,27,1,Brisbane,1,1,4,1,0
18438,38,1,Sydney,1,0,3,1,0
18439,25,0,Auckland,0,1,2,1,0
18440,66,0,Perth,0,0,4,1,0
18441,65,0,Auckland,1,0,8,0,0
18442,31,1,Sydney,0,0,5,1,0
18443,51,1,Auckland,0,0,6,1,0
18444,27,0,Melbourne,0,1,7,0,0
18445,41,0,Auckland,0,1,7,1,1
18446,34,1,Brisbane,1,0,9,0,1
18447,47,1,Brisbane,1,1,4,1,1
18448,56,1,Auckland,0,1,2,0,0
18449,46,1,Perth,1,1,8,1,1
18450,22,0,Auckland,1,1,7,0,1
18451,43,1,Melbourne,0,1,4,1,1
18452,54,1,Melbourne,1,0,9,1,1
18453,33,1,Melbourne,0,1,6,1,1
18454,20,0,Perth,0,1,2,1,0
18455,58,0,Brisbane,1,1,1,1,1
18456,53,0,Melbourne,0,1,9,1,1
18457,62,1,Melbourne,0,0,1,1,0
18458,55,1,Auckland,0,1,6,0,0
18459,35,1,Brisbane,0,0,4,1,0
18460,36,1,Melbourne,0,0,4,0,1
18461,56,0,Melbourne,1,0,6,0,0
18462,24,1,Auckland,0,1,7,0,1
18463,24,0,Auckland,0,1,4,1,0
18464,66,1,Sydney,0,0,5,1,0
18465,43,1,Auckland,0,0,6,1,0
18466,30,1,Auckland,0,1,9,0,0
18467,15,1,Sydney,1,0,6,1,1
18468,31,1,Melbourne,1,0,8,0,0
18469,44,1,Auckland,1,1,1,1,1
18470,40,0,Perth,0,0,6,0,1
18471,67,0,Sydney,0,1,2,0,1
18472,60,0,Sydney,1,1,1,0,1
18473,33,0,Melbourne,1,0,9,0,1
18474,67,0,Auckland,0,1,6,1,0
18475,35,1,Perth,0,0,5,0,0
18476,31,1,Melbourne,0,0,8,0,0
18477,60,0,Auckland,1,0,4,0,0
18478,54,1,Melbourne,0,1,2,0,1
18479,35,1,Sydney,1,0,6,0,1
18480,67,1,Sydney,0,1,5,1,1
18481,55,1,Auckland,0,0,8,1,1
18482,54,0,Melbourne,0,0,2,0,1
18483,59,1,Auckland,1,0,3,1,1
18484,63,0,Brisbane,1,1,4,0,1
18485,33,0,Auckland,1,1,7,0,0
18486,21,1,Brisbane,0,1,4,0,0
18487,31,1,Sydney,0,0,3,1,0
18488,15,1,Perth,1,1,9,0,1
18489,51,0,Sydney,0,0,0,1,0
18490,20,1,Perth,0,0,1,0,1
18491,40,0,Melbourne,0,1,4,1,1
18492,16,1,Perth,0,0,3,1,0
18493,46,0,Melbourne,1,0,7,1,0
18494,62,0,Brisbane,1,1,2,0,0
18495,68,0,Melbourne,1,1,1,0,1
18496,19,0,Auckland,1,0,1,1,0
18497,51,0,Auckland,1,0,5,0,1
18498,45,0,Auckland,1,1,9,0,1
18499,26,0,Sydney,0,0,4,1,1
18500,49,1,Auckland,1,1,8,0,1
18501,44,0,Melbourne,0,0,3,1,0
18502,62,1,Melbourne,1,0,5,0,0
18503,20,1,Melbourne,1,0,8,1,0
18504,29,1,Auckland,0,0,1,0,0
18505,29,0,Brisbane,1,0,3,0,1
18506,30,0,Brisbane,0,0,1,1,1
18507,34,1,Sydney,1,1,4,0,1
18508,27,0,Melbourne,0,1,0,0,0
18509,58,0,Melbourne,0,1,3,1,1
18510,56,1,Sydney,0,1,4,1,0
18511,60,1,Melbourne,0,1,8,0,0
18512,45,1,Perth,0,1,4,1,1
18513,48,1,Sydney,0,0,5,1,0
18514,43,1,Melbourne,0,1,7,0,1
18515,17,1,Sydney,0,0,2,1,0
18516,23,1,Perth,0,1,9,0,1
18517,25,0,Perth,0,1,3,1,0
18518,25,0,Auckland,0,1,4,0,1
18519,39,0,Melbourne,0,1,6,1,0
18520,36,1,Perth,0,0,4,0,0
18521,56,0,Perth,0,0,4,1,0
18522,60,1,Perth,0,1,8,1,0
18523,23,1,Auckland,1,0,5,0,1
18524,34,1,Melbourne,1,0,3,0,1
18525,35,0,Sydney,1,0,5,1,0
18526,24,1,Auckland,0,1,9,1,1
18527,36,1,Melbourne,0,1,2,0,0
18528,43,1,Perth,1,0,5,0,0
18529,23,0,Auckland,1,1,8,0,1
18530,19,0,Brisbane,0,1,2,1,1
18531,54,1,Brisbane,1,1,0,1,0
18532,25,1,Perth,0,0,8,0,1
18533,15,1,Melbourne,0,0,2,1,1
18534,67,0,Melbourne,0,0,7,0,1
18535,56,1,Auckland,0,1,8,1,0
18536,15,1,Brisbane,0,0,1,0,1
18537,68,0,Melbourne,1,0,4,0,1
18538,53,0,Auckland,0,0,3,0,1
18539,60,0,Auckland,0,1,4,1,1
18540,19,0,Brisbane,1,0,3,0,0
18541,63,0,Perth,1,0,3,0,0
18542,36,0,Auckland,1,0,2,0,0
18543,40,1,Perth,1,0,1,1,0
18544,67,0,Brisbane,1,1,7,0,0
18545,20,0,Auckland,1,0,2,0,1
18546,46,1,Sydney,0,0,9,0,0
18547,62,1,Brisbane,0,0,1,1,0
18548,25,1,Brisbane,1,0,7,1,0
18549,24,0,Sydney,0,0,7,1,0
18550,61,0,Brisbane,0,1,4,1,0
18551,53,0,Sydney,0,1,1,1,0
18552,69,0,Sydney,0,0,9,1,0
18553,48,0,Brisbane,1,1,7,0,1
18554,45,1,Sydney,1,1,3,0,0
18555,26,1,Sydney,1,1,4,0,0
18556,65,0,Brisbane,0,1,8,1,1
18557,58,0,Sydney,0,0,5,1,1
18558,30,1,Perth,0,0,3,0,1
18559,52,0,Brisbane,0,1,9,1,1
18560,17,1,Brisbane,0,1,7,1,0
18561,16,1,Perth,1,1,0,1,1
18562,66,1,Melbourne,1,1,5,1,1
18563,19,1,Auckland,1,1,8,1,0
18564,25,1,Sydney,0,1,7,0,0
18565,39,1,Sydney,0,1,5,0,0
18566,49,1,Auckland,0,1,7,1,0
18567,49,1,Sydney,1,1,1,1,0
18568,36,0,Sydney,1,1,5,0,0
18569,51,1,Perth,1,1,1,1,1
18570,36,1,Perth,1,0,7,0,0
18571,69,1,Perth,1,1,7,1,0
18572,25,1,Perth,0,0,1,1,0
18573,46,1,Brisbane,1,0,5,0,0
18574,49,0,Sydney,0,0,8,1,0
18575,45,1,Auckland,1,1,4,0,1
18576,59,0,Sydney,1,0,8,1,0
18577,67,1,Brisbane,1,0,3,1,0
18578,22,1,Brisbane,0,1,6,1,1
18579,34,0,Sydney,0,0,3,0,1
18580,56,0,Sydney,0,1,7,1,0
18581,48,1,Perth,1,0,4,0,0
18582,18,1,Brisbane,0,0,8,0,0
18583,32,0,Sydney,0,0,1,0,0
18584,65,0,Auckland,1,0,8,1,1
18585,18,1,Auckland,0,0,0,0,1
18586,34,0,Perth,0,1,7,1,1
18587,23,0,Perth,0,0,4,1,1
18588,30,0,Sydney,1,1,6,1,1
18589,40,0,Auckland,0,0,5,1,1
18590,52,0,Brisbane,1,1,9,1,0
18591,39,1,Melbourne,0,0,1,0,1
18592,18,1,Auckland,0,1,9,0,0
18593,55,1,Brisbane,0,0,9,1,1
18594,59,1,Auckland,1,1,0,0,1
18595,55,1,Sydney,1,0,6,1,0
18596,52,1,Melbourne,1,1,9,0,1
18597,67,0,Melbourne,1,1,4,1,1
18598,33,0,Sydney,1,1,7,1,1
18599,28,0,Sydney,1,0,3,0,0
18600,35,1,Perth,1,1,6,0,0
18601,29,0,Brisbane,1,1,8,0,0
18602,17,0,Brisbane,0,0,1,0,1
18603,51,0,Perth,0,1,7,1,0
18604,67,0,Brisbane,0,1,9,1,1
18605,64,0,Melbourne,0,1,7,1,0
18606,60,1,Auckland,1,1,5,1,1
18607,30,1,Melbourne,1,0,2,1,1
18608,28,0,Perth,1,1,7,1,1
18609,23,0,Brisbane,1,1,1,0,1
18610,61,1,Brisbane,1,0,2,1,0
18611,21,1,Auckland,0,1,1,1,1
18612,28,0,Auckland,1,0,2,0,1
18613,20,0,Auckland,1,1,6,1,0
18614,35,1,Melbourne,1,0,7,0,1
18615,29,1,Perth,1,0,8,1,1
18616,66,0,Perth,0,1,0,0,1
18617,22,0,Perth,1,0,9,0,0
18618,48,1,Melbourne,1,1,9,1,0
18619,54,0,Sydney,1,1,1,0,0
18620,15,1,Brisbane,0,1,4,1,1
18621,46,0,Melbourne,1,0,6,0,1
18622,63,0,Perth,1,1,0,0,1
18623,65,1,Melbourne,0,1,6,0,1
18624,19,0,Melbourne,0,1,0,1,0
18625,44,0,Sydney,0,1,0,0,0
18626,36,1,Auckland,1,1,2,1,0
18627,34,1,Perth,0,0,7,1,0
18628,30,1,Melbourne,1,0,0,0,1
18629,21,0,Auckland,0,0,5,0,0
18630,21,1,Brisbane,1,0,8,1,0
18631,64,1,Brisbane,1,1,9,1,0
18632,64,1,Brisbane,0,0,8,0,1
18633,16,1,Melbourne,0,1,4,0,1
18634,61,0,Melbourne,1,1,2,0,0
18635,28,1,Sydney,1,1,2,1,0
18636,45,0,Perth,0,1,4,0,0
18637,64,0,Auckland,1,1,6,0,1
18638,55,1,Brisbane,1,1,4,1,1
18639,28,1,Auckland,1,1,3,0,0
18640,19,1,Sydney,1,1,0,0,0
18641,25,0,Brisbane,0,1,5,0,1
18642,54,1,Auckland,1,0,2,1,0
18643,19,1,Perth,1,0,6,1,0
18644,43,1,Perth,1,1,5,1,0
18645,25,0,Sydney,1,1,4,0,1
18646,19,1,Auckland,1,1,7,0,1
18647,63,0,Sydney,0,1,8,0,1
18648,68,0,Sydney,1,1,9,0,1
18649,46,0,Sydney,0,0,5,0,1
18650,50,1,Melbourne,1,0,5,1,0
18651,29,1,Perth,0,1,7,1,1
18652,33,0,Melbourne,0,0,3,0,0
18653,36,1,Melbourne,0,0,7,1,0
18654,48,0,Perth,1,0,2,0,1
18655,31,1,Sydney,0,0,1,0,1
18656,26,1,Auckland,1,0,7,1,1
18657,39,1,Sydney,1,1,8,1,0
18658,31,0,Sydney,0,1,3,0,0
18659,24,1,Melbourne,1,0,4,1,1
18660,42,0,Auckland,0,1,2,0,0
18661,32,1,Perth,0,0,3,0,0
18662,65,1,Brisbane,0,0,5,1,0
18663,32,1,Perth,0,0,2,1,1
18664,59,1,Auckland,0,0,2,0,0
18665,46,0,Perth,0,0,7,1,1
18666,28,0,Melbourne,0,0,0,0,0
18667,30,1,Auckland,0,1,6,0,0
18668,64,0,Brisbane,1,1,3,1,0
18669,32,0,Brisbane,0,1,3,0,0
18670,30,0,Auckland,1,0,8,0,1
18671,31,1,Perth,0,0,4,1,0
18672,21,1,Brisbane,0,1,4,1,0
18673,26,1,Auckland,1,0,0,1,1
18674,48,1,Auckland,0,1,7,1,1
18675,24,0,Auckland,0,0,5,1,1
18676,19,0,Sydney,0,1,1,0,1
18677,35,1,Perth,1,1,4,0,0
18678,17,1,Auckland,1,1,4,0,0
18679,33,1,Auckland,0,1,9,0,1
18680,59,0,Sydney,0,0,4,1,1
18681,58,1,Melbourne,0,0,4,1,0
18682,49,1,Sydney,1,1,2,0,1
18683,20,1,Auckland,1,1,2,1,1
18684,28,0,Perth,0,1,4,0,1
18685,18,1,Sydney,0,1,9,1,0
18686,59,0,Auckland,0,0,4,0,0
18687,65,1,Perth,1,0,6,0,1
18688,32,1,Sydney,0,0,9,1,0
18689,43,1,Brisbane,1,1,2,0,0
18690,49,0,Perth,1,1,9,0,0
18691,66,1,Auckland,0,1,0,1,1
18692,52,0,Perth,0,1,4,0,0
18693,30,1,Perth,0,1,4,1,1
18694,34,0,Auckland,1,1,0,1,1
18695,38,1,Brisbane,1,1,3,1,1
18696,49,1,Perth,0,0,6,0,1
18697,58,0,Auckland,1,1,9,0,0
18698,65,0,Perth,0,1,5,1,1
18699,33,1,Melbourne,0,0,3,0,0
18700,18,1,Brisbane,0,0,0,1,0
18701,47,1,Melbourne,0,1,4,0,0
18702,16,0,Perth,0,0,8,0,0
18703,27,1,Brisbane,1,1,8,0,0
18704,59,0,Auckland,0,0,5,1,0
18705,44,0,Melbourne,0,1,0,1,0
18706,48,0,Brisbane,0,0,5,1,0
18707,44,1,Brisbane,0,0,7,0,0
18708,65,1,Perth,1,0,4,0,1
18709,68,1,Melbourne,1,1,7,0,1
18710,38,1,Auckland,1,1,7,1,1
18711,62,0,Sydney,1,0,2,1,0
18712,58,1,Perth,0,1,9,1,1
18713,47,0,Brisbane,0,0,2,1,0
18714,55,0,Melbourne,0,1,0,1,1
18715,63,0,Sydney,1,0,1,1,1
18716,24,1,Brisbane,0,1,6,1,1
18717,32,1,Melbourne,1,1,6,0,1
18718,33,1,Melbourne,0,1,9,0,1
18719,21,0,Sydney,0,1,6,1,1
18720,33,0,Brisbane,1,0,9,1,0
18721,38,1,Sydney,1,0,7,0,1
18722,29,0,Auckland,0,0,0,1,1
18723,55,0,Perth,0,1,8,0,0
18724,56,0,Perth,0,0,1,1,0
18725,37,1,Auckland,0,1,7,1,0
18726,66,1,Brisbane,0,1,5,1,1
18727,66,1,Sydney,1,1,7,0,0
18728,18,0,Perth,0,0,7,0,1
18729,52,1,Auckland,0,1,4,1,1
18730,18,1,Melbourne,0,1,6,0,1
18731,19,0,Perth,1,1,0,1,0
18732,55,0,Perth,0,1,9,0,1
18733,58,1,Auckland,0,1,8,1,0
18734,37,1,Sydney,1,1,3,1,1
18735,54,1,Perth,1,1,6,0,1
18736,67,0,Sydney,0,0,7,1,1
18737,51,1,Auckland,0,0,1,1,1
18738,25,0,Melbourne,1,0,4,0,1
18739,69,1,Perth,0,0,8,0,0
18740,25,1,Sydney,1,1,1,1,0
18741,27,0,Sydney,0,1,2,1,0
18742,28,1,Brisbane,1,0,8,0,0
18743,22,0,Sydney,1,0,1,0,1
18744,39,1,Sydney,0,0,1,1,0
18745,32,1,Auckland,0,1,9,1,0
18746,65,1,Sydney,1,0,4,0,1
18747,58,1,Brisbane,1,0,7,1,1
18748,58,1,Melbourne,1,0,5,0,1
18749,32,0,Brisbane,0,1,0,0,1
18750,24,1,Melbourne,0,0,2,1,0
18751,21,1,Perth,0,0,9,0,0
18752,64,0,Melbourne,1,1,0,0,1
18753,58,1,Melbourne,0,0,4,1,1
18754,28,0,Brisbane,0,1,3,0,0
18755,29,1,Auckland,1,0,0,0,0
18756,30,1,Auckland,0,0,0,0,0
18757,16,0,Melbourne,1,0,8,0,0
18758,44,0,Brisbane,0,1,6,1,1
18759,44,1,Auckland,1,1,1,1,0
18760,32,0,Auckland,1,0,0,0,1
18761,45,1,Brisbane,0,1,6,1,0
18762,58,0,Melbourne,1,1,4,1,0
18763,62,0,Perth,1,1,8,1,1
18764,27,0,Brisbane,1,1,4,0,1
18765,34,0,Brisbane,0,0,8,1,1
18766,63,0,Brisbane,1,1,8,1,1
18767,64,1,Melbourne,1,0,2,1,0
18768,49,1,Melbourne,0,1,1,1,0
18769,37,0,Brisbane,1,0,4,1,0
18770,56,1,Auckland,0,1,9,0,0
18771,47,0,Perth,0,0,2,0,1
18772,52,1,Sydney,0,0,8,1,1
18773,49,0,Brisbane,1,1,4,0,1
18774,65,0,Brisbane,1,0,9,0,1
18775,50,1,Melbourne,0,0,4,1,1
18776,34,0,Melbourne,1,0,5,0,1
18777,69,1,Sydney,1,1,3,0,0
18778,17,0,Melbourne,1,0,0,1,0
18779,22,0,Melbourne,0,0,2,0,1
18780,54,0,Auckland,1,1,3,0,1
18781,46,1,Perth,0,1,2,0,1
18782,43,0,Auckland,0,1,9,0,1
18783,21,1,Brisbane,0,0,7,1,0
18784,16,1,Auckland,0,1,6,0,0
18785,35,1,Sydney,1,1,3,0,0
18786,20,1,Auckland,1,0,2,1,1
18787,42,0,Melbourne,1,1,4,0,1
18788,62,0,Sydney,1,0,6,1,0
18789,56,0,Sydney,1,0,4,0,1
18790,50,0,Brisbane,1,0,7,0,1
18791,46,1,Brisbane,1,1,0,1,1
18792,59,1,Melbourne,0,1,2,0,1
18793,56,1,Perth,1,0,9,1,0
18794,67,0,Sydney,0,1,0,0,0
18795,60,1,Melbourne,1,0,8,1,1
18796,23,1,Brisbane,1,1,1,0,1
18797,25,0,Brisbane,0,1,4,0,1
18798,37,0,Perth,1,1,2,0,1
18799,64,0,Sydney,0,1,6,1,1
18800,25,0,Sydney,0,0,2,0,1
18801,63,0,Melbourne,1,0,4,1,1
18802,16,0,Perth,1,0,1,1,0
18803,17,0,Auckland,1,1,1,1,1
18804,25,1,Melbourne,1,0,8,1,0
18805,64,1,Sydney,0,1,2,1,0
18806,49,1,Melbourne,0,1,6,0,0
18807,29,0,Melbourne,1,0,8,0,0
18808,57,0,Melbourne,0,0,3,0,0
18809,25,1,Melbourne,0,1,1,0,0
18810,45,0,Sydney,0,1,2,0,1
18811,42,1,Perth,0,0,7,1,1
18812,42,0,Perth,0,0,9,1,1
18813,46,1,Brisbane,1,0,0,0,1
18814,39,1,Brisbane,0,1,6,1,1
18815,34,0,Auckland,1,0,7,0,1
18816,42,0,Perth,0,0,0,0,1
18817,39,0,Melbourne,1,0,8,0,0
18818,25,0,Brisbane,0,1,0,1,1
18819,33,1,Melbourne,1,0,3,0,0
18820,42,1,Auckland,0,1,9,1,0
18821,15,1,Perth,1,1,2,0,1
18822,19,1,Sydney,0,0,6,1,0
18823,24,1,Auckland,0,1,2,0,1
18824,56,1,Sydney,0,0,5,1,1
18825,60,0,Perth,1,1,6,0,1
18826,48,1,Sydney,1,0,9,1,1
18827,50,0,Perth,0,1,7,0,1
18828,16,1,Melbourne,0,1,7,1,0
18829,32,0,Auckland,0,0,9,0,1
18830,27,0,Melbourne,0,0,1,0,0
18831,65,1,Perth,1,0,1,0,0
18832,19,0,Perth,0,0,7,1,1
18833,34,1,Melbourne,0,1,8,1,1
18834,16,0,Melbourne,0,0,4,1,0
18835,25,1,Melbourne,0,1,2,0,1
18836,44,0,Auckland,1,0,6,1,0
18837,46,1,Auckland,1,0,2,0,0
18838,46,1,Perth,1,1,3,1,1
18839,64,1,Brisbane,0,1,5,0,1
18840,52,0,Melbourne,1,1,9,1,1
18841,69,1,Sydney,0,0,9,1,1
18842,42,1,Sydney,0,0,8,0,1
18843,24,1,Sydney,1,0,9,1,0
18844,36,1,Melbourne,0,1,8,1,1
18845,69,0,Brisbane,1,0,6,1,1
18846,31,0,Brisbane,1,1,8,1,0
18847,36,0,Auckland,0,0,0,1,0
18848,57,1,Brisbane,0,0,8,1,0
18849,33,0,Sydney,0,0,1,0,0
18850,31,0,Sydney,1,0,8,1,1
18851,38,0,Melbourne,0,0,9,0,0
18852,50,0,Auckland,1,0,6,0,0
18853,46,0,Perth,0,1,8,0,0
18854,60,0,Auckland,1,0,0,0,1
18855,66,1,Perth,1,1,4,0,1
18856,50,1,Auckland,0,1,2,0,1
18857,42,0,Brisbane,0,0,5,1,0
18858,28,1,Auckland,0,1,6,0,1
18859,50,1,Melbourne,1,0,5,1,1
18860,20,1,Perth,1,1,6,1,0
18861,23,1,Brisbane,0,0,5,0,1
18862,35,1,Brisbane,1,0,4,0,1
18863,26,0,Auckland,1,0,9,1,1
18864,44,0,Brisbane,1,1,0,0,1
18865,45,1,Sydney,0,1,5,1,1
18866,54,0,Sydney,1,1,2,0,0
18867,18,0,Sydney,0,1,1,0,0
18868,45,0,Auckland,0,1,2,0,0
18869,41,0,Perth,0,0,0,0,1
18870,39,0,Auckland,1,0,4,1,1
18871,19,0,Melbourne,0,0,0,0,1
18872,20,0,Brisbane,0,1,4,1,1
18873,19,1,Sydney,0,0,4,0,1
18874,65,1,Auckland,0,1,6,0,0
18875,41,1,Auckland,1,1,8,1,0
18876,22,0,Brisbane,1,0,4,1,1
18877,23,1,Auckland,1,1,0,1,1
18878,29,0,Sydney,0,1,8,1,1
18879,50,1,Brisbane,0,1,6,1,0
18880,55,1,Perth,0,1,1,1,1
18881,21,0,Sydney,1,1,5,0,1
18882,46,1,Melbourne,0,0,6,1,0
18883,22,0,Melbourne,1,0,6,1,0
18884,61,1,Brisbane,0,0,0,1,0
18885,65,1,Sydney,1,1,9,0,0
18886,29,0,Sydney,0,0,3,1,1
18887,51,1,Sydney,0,1,5,1,0
18888,33,1,Melbourne,1,1,9,0,1
18889,53,1,Brisbane,1,0,4,1,0
18890,20,1,Melbourne,0,1,9,0,0
18891,33,1,Auckland,1,1,5,1,1
18892,42,0,Perth,0,1,7,1,1
